id,text,label
394,Firmado el acuerdo para subir el salario mínimo a 950 euros en 2020,0
395,Supremo alemán reconoce derecho a indemnización por Volkswagen manipulado,0
396,Cómo convertir un pequeño negocio en una tienda online para competir contra Amazon,0
397,Lidl se estrena como inquilino de un centro comercial,0
398,Catalunya Banc y Novagalicia Banco baten a Bankia en ayudas públicas,0
399,El Puente Aéreo de Iberia desactiva al AVE,0
400,Yolanda Díaz quiere obligar a las empresas a llevar un censo de los trabajadores fijos-discontinuos,0
401,Bankia fastidia el negocio a los abogados oportunistas,0
402,El Gobierno revisará los sueldos de los directivos de empresas públicas,0
403,"El coste de la hora trabajada sube un 2,9% en el cuarto trimestre",0
404,Los sindicatos europeos quieren que Ryanair no sea Ryanair,0
405,Cómo un BMW ayudó a descubrir el fraude de Volkswagen,0
406,Este es el servicio que Carrefour ofrece a sus clientes y que la competencia debería imitar ,0
407,Bruselas insiste en reivindicar la 'tasa Google',0
408,Samsung tiene unos auriculares inalámbricos llamados Galaxy Buds de 149 euros para competir con los AirPods de Apple: estas son las principales diferencias,0
409,"La cartera de cuero de Lidl por 12,99 euros que se agota en horas",0
410,Airbnb resiste al Covid y niveles de reservas casi igualan a los registrados en prepandemia,0
411,"Estos auriculares de Xiaomi arrasan por su bajo precio, y tienen poco que envidiar a otros mucho más caros",0
412,Brasil calcula que recibirá 20.000 millones de dólares por la privatización de Eletrobras,0
413,Así puede obligarte tu banco a pagar comisiones: puede pasar en esos casos,0
414,Unicaja ofrece prejubilaciones a los 57 años en su ERE,0
415,Bankia asume otro ajuste de red y plantilla al absorber BMN,0
416,"El precio de la vivienda sube el 6,2% en 2017, el mayor avance en diez años",0
417,Los VTC hacen campaña a dos días del decreto del Gobierno,0
418,Las quejas a la banca por cuentas y tarjetas superan a las de las hipotecas,2
419,Acuerdan 38 prejubilaciones en dos empresas de Lladró y siguen negociaciones,0
420,"Openbank, nuevo patrocinador oficial del Mutua Madrid Open",0
421,"BBVA, primer banco español en sumarse a la Alianza para la Contabilidad del Carbono",0
422,La hora del ‘Green Recovery’ y la digitalización,0
423,El lobby europeo del capital riesgo tiene nueva presidenta para afrontar un periodo clave,0
424,Primafrio aplaza su salida a Bolsa,2
425,"Santander: ""Estamos atentos a oportunidades inorgánicas en EEUU""",0
426,Gay de Liébana: la voz de la economía,0
427,Bankinter: hay vida sin Línea Directa,0
428,Santander planta cara a los gigantes de Wall Street,0
429,"Fitch, Moody's y S&P otorgan grado de inversión a Cepsa",0
430,"Frinsa, proveedor de atún de Lidl o Carrefour, facturó un récord de 588 millones en 2020",0
431,Guindos aprecia factores estructurales en la subida de la inflación,0
432,Los grandes valores más baratos de Europa incluyen a Banco Santander y BBVA,0
433,Sabadell coloca 750 millones de euros en ‘cocos’ al 5%,0
434,TAG Heuer se sube a los esquís,0
435,Glencore vende un 40% de su negocio agrícola a un fondo canadiense,0
436,"Pikolin, único finalista español al premio a la Excelencia Logística",0
437,Grup Peralada compra el edificio de Versace en el Passeig de Gràcia,0
438,"Santander ganó 2.911 millones de euros, un 32% menos, y supera previsiones",0
439,Dogi convoca junta extraordinaria para ratificar la compra de Treiss,0
440,Las unit economics como base del modelo de negocio,0
441,Avinatur sitúa su planta de Granada a la cabeza del sector,0
442,La apuesta de la NFL por la globalización,0
443,"Banco Sabadell supera las previsiones y eleva su beneficio un 11,6% hasta septiembre",0
444,AQR desembarca en BBVA y ya es el mayor azote bajista de la banca,0
445,Destinia cierra el 'Black Friday' con una subida del 34% en su facturación,0
446,El grifo de cerveza se vuelve digital,0
447,Grocasa Hipotecas consolida su crecimiento en 2021,0
448,Abe pide cifras de inversión en EEUU para Trump,1
449,Un vicepresidente de Santander presidirá Lloyds of London,0
450,"El Chart de Hódar: Liberbank, a la cabeza del sector",0
451,Moneycorp crece en España con las miras puestas en América Latina,0
452,Algora inicia una campaña para que el nuevo Seat lleve su nombre,0
453,Empark se adjudica su primer contrato en Francia,0
454,El FMI insta a China a acelerar las reformas para consolidar su crecimiento,0
455,Los áticos y dúplex de obra nueva más lujosos del centro de Madrid,0
456,Las islas lideran la subida de precios en el primer semestre,0
457,Boeing sube en bolsa después de volver a la senda de los beneficios tras dos años,0
458,"Regal Lion, el tapón joya para vinos y licores que cuesta 21.000 euros",0
459,Value investing en la asignación de carteras de los fondos de fondos,0
460,El BCE ultima el cambio regulatorio que evitará un nuevo 'caso Popular',0
461,El fondo Lone Star cierra la compra de Novo Banco,0
462,Ávoris compra a Globalia la marca Latitudes,0
463,"Solaria ganó 5,6 millones de euros hasta septiembre, casi el doble",0
464,"Vodafone, una vieja estrella de rock",0
465,El Gobierno destaca el ejemplo de reconversión de Chocolates Trapa,0
466,"Allen & Overy y Herbert, las marcas más valoradas de Europa",0
467,Aragón sigue fortaleciendo sus relaciones comerciales con Yiwu,0
468,Aena estudia mejorar el dividendo para aplacar las exigencias de TCI,0
469,"Inditex, Mercadona y Santander, las empresas con mejor reputación corporativa en España",0
470,Bankia defiende que el folleto de salida a Bolsa era un reflejo fiel y exhaustivo de su patrimonio,0
471,Ferrero compra a Nestle su negocio de dulces en EEUU por unos 2.300 millones,0
472,Telefónica consolida su racha alcista y alcanza máximos de dos meses,0
473,Airbnb ficha a un directivo de Amazon como director financiero global,0
474,El Supremo avala anular las 35 horas semanales para los funcionarios vascos,0
475,"BBVA, líder mundial en banca móvil por tercer año consecutivo",0
476,"Valores a seguir jueves día 1: Biosearch, Sniace, Atresmedia, Iberdrola",0
477,Mercedes paraliza la separación de negocios que abría un 'agujero' fiscal de 200 millones en Álava,0
478,Sabadell negocia la venta de carteras inmobiliarias valoradas en 3.300 millones,0
479,El banco central de China sube los tipos interbancarios tras el alza de la Fed,0
480,Reale Seguros logra un resultado récord de 57 millones de euros,0
481,Deloitte prevé más compras en el azulejo pese a la ralentización,0
482,Liberbank fija nuevos objetivos de reducción de activos tóxicos en dos años,0
483,MásMóvil completa el segundo proceso de refinanciación del crédito senior sindicado por 831 millones,0
484,Desconvocadas las huelgas del 10 y 13 de enero en Ryanair,1
485,El Gobierno británico vuelve a pedir apoyo a su pacto de Brexit sin haber obtenido concesiones de la UE,0
486,Data Officers o cómo gobernar el complejo universo de los datos,0
487,Una empresa pegada a la innovación,0
488,Airbus reclama lanzar nuevos programas europeos para seguir creciendo,0
489,AENA trabaja con el fondo First State para pujar por el aeropuerto de Sofía,0
490,Técnicas Reunidas multiplica por trece su beneficio en el primer trimestre,0
491,"El CEO de Airbus, sobre la crisis de Boeing: ""Los muy sabios aprenden de los errores de los demás""",1
492,Claves para ahorrar impuestos al cobrar el seguro de vida,0
493,Openbank abarata la hipoteca fija a los clientes más diligentes,0
494,El Tribunal Supremo convierte en indefinidos a los interinos que lleven más de tres años en la Administración,1
495,Repsol sale al mercado para captar 1.250 millones en deuda sostenible,0
496,El 'efecto Amazon' fija la pauta para el salario mínimo en EEUU,0
497,"El IPC escala al 3,3% y elevará la factura de las pensiones en más de 3.200 millones",0
498,El proyecto energético del Gobierno sale victorioso de su reválida en el Congreso,0
499,Los hogares aragoneses podrían ahorrar 158 millones al año en la factura energética,0
500,Renault Pasion Tour: un evento pensado para toda la familia,0
501,Las CCAA y los sindicatos exigen ‘seguridad jurídica’ en la reforma para los interinos,0
502,Volkswagen introducirá el filtro de partículas en los motores de gasolina a partir de 2017,0
503,Pérez Baquero abrirá un hotel de 5 estrellas junto a Plaça Catalunya,0
504,"Nike HyperAdapt 1.0, las zapatillas que se atan solas",0
505,El AVE llegará a Murcia a finales de 2017,0
506,"Segway lanza Ninebot Mini, su último y divertidísimo monopatín eléctrico",0
507,"Gibraltar pide un ""acuerdo diferenciado"" con la UE tras el Brexit",0
508,Barcelona premiará con tres años de transporte público gratuito a los que se deshagan de sus coches contaminantes,0
509,"El Sorteo de Navidad deja 1,46 millones en la provincia de Badajoz",0
510,Aragón Plataforma Logística estrena web con un buscador único de parcelas,0
511,Primark abre la tienda más grande de Cataluña en Tarragona,0
512,Diez planes de pensiones con rentabilidades superiores al 30%,0
513,Fomento tendrá licitadas las obras de los seis tramos del Corredor Murcia-Almería antes de junio de 2018,0
514,El Gobierno de Aragón resuelve casi mil becas para universitarios aragoneses,0
515,Inditex es optimista ante el cierre de su ejercicio,0
516,El Consejo de Ministros aprobará este mes la Obligación de Servicio Público,0
517,Amazon duplicará plantilla en España con la creación de 1.600 empleos en 2018,0
518,Citroën lanza unas gafas antimareo para facilitar la operación salida y los viajes en coche,0
519,"Aena registró 42,7 millones de pasajeros hasta marzo, un 14,4% más",0
520,Hacienda investiga otra lista de españoles con 6.600 millones en cuentas suizas,0
521,Sánchez anuncia nuevas ayudas a los hogares vulnerables en invierno,0
522,El acuerdo extrajudicial contempla la devolución de las cláusulas suelo en tres meses,0
523,"Los desahucios, en el nivel más bajo desde 2014, tras caer un 6,4% el año pasado",2
524,Mercadona contrata a 7.000 personas para el verano,0
525,La movilidad sostenible al alcance de todos,0
526,La afiliación de extranjeros logra su mejor febrero en una década,0
527,El Ayuntamiento abre el plazo para solicitar las ayudas económicas al deporte escolar,0
528,“La tecnología no puede perder de vista a las personas”,1
529,Lidl eliminará las bolsas de plástico de todas sus tiendas en España,0
530,Inveravante (Manuel Jove) y BBVA levantan viviendas de lujo en el centro de Madrid,0
531,"No olviden seguir usando sus vales guardería, la DGT confirma su compatibilidad con la nueva deducción por gastos de guardería",0
532,Famosa celebra 50 años de Nancy con una edición limitada de 10.000 unidades,0
533,El BOE publica una resolución que flexibiliza la jornada de los empleados públicos,0
534,Habitat suma ya suelo para levantar 10.000 viviendas,0
535,Sacyr construirá la primera fase del Plan de Riego de Adelaida del Norte,0
536,Bankia prevé terminar el ERE el próximo 30 de noviembre,0
537,Santander abrirá desde este lunes 500 oficinas por la tarde,0
538,"El Corte Inglés gana un 2,4% más con un récord de ventas en cinco años",0
539,El South Summit alza la voz y reclama más apoyo público a la innovación,0
540,Polonia aprueba un impuesto para la banca para financiar políticas sociales,0
541,La expedición de DNI y pasaportes generó 118 millones de euros en ingresos en 2018,0
542,Iberdrola apuesta por la eólica marina y las subastas para duplicar su cartera 'verde' en EEUU,0
543,Las gasolineras automáticas permiten ahorrar más de 320 euros al año a los consumidores,0
544,Los bancos abren otra era de viviendas baratas,0
545,"Telefónica prorroga el plan de bajas y subirá los sueldos un 1,5% en 2018",0
546,Iberdrola lanza un bono híbrido verde de al menos 500 millones,0
547,El Consejo de Europa constata mejoras en Andorra contra el blanqueo,0
548,III Foro Reciclaje y Economía Circular. Fotografías de grupo,1
549,Toyota y Carmera se alían para elaborar mapas en alta definición,0
550,UGT se opondrá a cualquier cambio que afecte a los prejubilados de Izar,0
551,Iberdrola inicia este lunes su gran planta fotovoltaica en Usagre (Badajoz),0
552,"China, un dragón asiático que despega",0
553,Huawei lo apuesta todo a la fotografía con sus nuevos smartphones,0
554,"Siemens Gamesa lanza una nueva plataforma eólica terrestre de 5,8 MW",0
555,Fitch mantiene el rating de Adif-AV tras una nueva emisión de bonos,0
556,Audi RS6 Avant: la berlina familiar más deportiva de Audi se renueva,0
557,Tokio 2020: Toyota desarrollará vehículos específicos para los Juegos Olímpicos y Paralímpicos,0
558,Los españoles conservan pesetas por valor de 1.624 millones de euros,1
559,CaixaBank reduce a 6.950 las salidas del ERE para alcanzar un acuerdo,0
560,"Montoro anuncia que emprenderá, en plena crisis catalana, la mejora de la financiación autonómica",0
561,"Socio mayoritario de Carige está dispuesto a ""apoyar una solución de mercado""",0
562,Italiana Enel abre parque eólico de 150 millones dólares en México,0
563,"Sony eleva su apuesta por los juegos, la música y el cine en ""streaming""",0
564,"Los ""ricos"" merecen menos impuestos que los pobres",0
565,Gas natural y energéticos al alza: Conflicto en Ucrania presiona los precios,0
566,Los hogares aumentaron sus compras un 180% esta semana ante el repunte del coronavirus,0
